EstimateID,Status,CreatedAt,ApprovedAt,Total
EST_SAAS_0001,approved,2026-02-04T00:00:00Z,2026-02-09T00:00:00Z,1449.00
EST_SAAS_0002,approved,2025-11-28T00:00:00Z,2025-12-06T00:00:00Z,3386.38
EST_SAAS_0003,approved,2026-01-19T00:00:00Z,2026-01-24T00:00:00Z,3940.61
EST_SAAS_0004,approved,2025-11-21T00:00:00Z,2025-11-26T00:00:00Z,2617.73
EST_SAAS_0005,approved,2026-01-21T00:00:00Z,2026-01-24T00:00:00Z,1009.94
EST_SAAS_0006,approved,2026-01-16T00:00:00Z,2026-01-21T00:00:00Z,1444.86
EST_SAAS_0007,approved,2026-01-23T00:00:00Z,2026-02-09T00:00:00Z,3179.61
EST_SAAS_0008,approved,2026-01-23T00:00:00Z,2026-02-06T00:00:00Z,3616.36
EST_SAAS_0009,rejected,2026-01-22T00:00:00Z,,2973.30
EST_SAAS_0010,rejected,2026-01-20T00:00:00Z,,3191.35
EST_SAAS_0011,approved,2026-01-22T00:00:00Z,2026-01-31T00:00:00Z,1627.19
EST_SAAS_0012,rejected,2026-01-22T00:00:00Z,,2980.94
EST_SAAS_0013,approved,2026-02-06T00:00:00Z,2026-02-09T00:00:00Z,1609.99
EST_SAAS_0014,rejected,2026-02-05T00:00:00Z,,1238.72
EST_SAAS_0015,rejected,2025-11-21T00:00:00Z,,1406.24
EST_SAAS_0016,approved,2025-12-19T00:00:00Z,2025-12-21T00:00:00Z,2117.58
EST_SAAS_0017,approved,2025-11-26T00:00:00Z,2025-11-28T00:00:00Z,2871.55
EST_SAAS_0018,rejected,2026-01-25T00:00:00Z,,1597.42
EST_SAAS_0019,approved,2026-02-08T00:00:00Z,2026-02-09T00:00:00Z,3014.53
EST_SAAS_0020,approved,2026-01-27T00:00:00Z,2026-02-02T00:00:00Z,1270.89
EST_SAAS_0021,approved,2026-02-07T00:00:00Z,2026-02-09T00:00:00Z,2127.13
EST_SAAS_0022,approved,2026-01-16T00:00:00Z,2026-02-01T00:00:00Z,624.38
EST_SAAS_0023,approved,2026-01-24T00:00:00Z,2026-02-06T00:00:00Z,2150.58
EST_SAAS_0024,approved,2025-11-16T00:00:00Z,2025-11-18T00:00:00Z,2082.47
EST_SAAS_0025,approved,2026-01-16T00:00:00Z,2026-02-01T00:00:00Z,781.95
EST_SAAS_0026,approved,2025-11-12T00:00:00Z,2025-11-27T00:00:00Z,1127.55
EST_SAAS_0027,approved,2026-01-24T00:00:00Z,2026-02-02T00:00:00Z,1415.50
EST_SAAS_0028,rejected,2026-01-09T00:00:00Z,,2481.68
EST_SAAS_0029,approved,2026-01-30T00:00:00Z,2026-02-08T00:00:00Z,2011.96
EST_SAAS_0030,approved,2026-02-09T00:00:00Z,2026-02-09T00:00:00Z,1141.76
EST_SAAS_0031,rejected,2026-01-07T00:00:00Z,,653.06
EST_SAAS_0032,approved,2025-11-13T00:00:00Z,2025-11-15T00:00:00Z,1453.90
EST_SAAS_0033,approved,2026-01-31T00:00:00Z,2026-02-09T00:00:00Z,1470.40
